Partido,Localidad,link Indec,Velocidad (Mbps),Provincia,Accesos
NEUQUEN,Los Lagos,Villa La Angostura,58070010.0,0.512,1.0
NEUQUEN,Los Lagos,Villa La Angostura,58070010.0,0.75,18.0
NEUQUEN,Los Lagos,Villa La Angostura,58070010.0,1.0,5.0
NEUQUEN,Los Lagos,Villa La Angostura,58070010.0,3.0,9.0
NEUQUEN,Los Lagos,Villa La Angostura,58070010.0,3.5,382.0
NEUQUEN,Los Lagos,Villa La Angostura,58070010.0,6.0,221.0
NEUQUEN,Los Lagos,Villa La Angostura,58070010.0,8.0,313.0
NEUQUEN,Los Lagos,Villa La Angostura,58070010.0,10.0,341.0
NEUQUEN,Los Lagos,Villa La Angostura,58070010.0,15.0,435.0
NEUQUEN,Los Lagos,Villa La Angostura,58070010.0,25.0,40.0
NEUQUEN,Los Lagos,Villa La Angostura,58070010.0,40.0,9.0
NEUQUEN,Los Lagos,Villa La Angostura,58070010.0,60.0,7.0
NEUQUEN,Los Lagos,Villa La Angostura,58070010.0,100.0,2.0
NEUQUEN,Los Lagos,Villa La Angostura,58070010.0,150.0,1.0
NEUQUEN,Los Lagos,Villa La Angostura,58070010.0,250.0,1.0
NEUQUEN,Los Lagos,Villa Traful,58070020.0,0.5,1.0
NEUQUEN,Los Lagos,Villa Traful,58070020.0,0.512,1.0
NEUQUEN,Los Lagos,Villa Traful,58070020.0,20.0,1.0
NEUQUEN,Minas,Andacollo,58077010.0,0.5,2.0
NEUQUEN,Minas,Andacollo,58077010.0,1.0,26.0
NEUQUEN,Minas,Andacollo,58077010.0,2.0,9.0
NEUQUEN,Minas,Andacollo,58077010.0,5.0,394.0
NEUQUEN,Minas,Andacollo,58077010.0,10.0,1.0
NEUQUEN,Minas,Huinganco,58077020.0,0.5,1.0
NEUQUEN,Minas,Huinganco,58077020.0,1.0,12.0
NEUQUEN,Minas,Huinganco,58077020.0,2.0,8.0
NEUQUEN,Minas,Huinganco,58077020.0,5.0,115.0
NEUQUEN,Minas,Las Ovejas,58077030.0,1.0,13.0
NEUQUEN,Minas,Las Ovejas,58077030.0,2.0,13.0
NEUQUEN,Minas,Las Ovejas,58077030.0,10.0,139.0
NEUQUEN,Minas,Manzano Amargo,58077050.0,2.0,9.0
NEUQUEN,Minas,Manzano Amargo,58077050.0,6.0,1.0
NEUQUEN,Minas,Varvarco,58077060.0,1.0,4.0
NEUQUEN,Minas,Varvarco,58077060.0,2.0,4.0
NEUQUEN,Minas,Varvarco,58077060.0,6.0,1.0
NEUQUEN,Minas,Varvarco,58077060.0,10.0,18.0
NEUQUEN,Minas,Villa Del Nahueve,58077070.0,10.0,15.0
NEUQUEN,Ñorquín,Caviahué,58084010.0,0.5,2.0
NEUQUEN,Ñorquín,Caviahué,58084010.0,0.512,1.0
NEUQUEN,Ñorquín,Caviahué,58084010.0,2.0,142.0
NEUQUEN,Ñorquín,Caviahué,58084010.0,4.0,26.0
NEUQUEN,Ñorquín,Caviahué,58084010.0,8.0,4.0
NEUQUEN,Ñorquín,Caviahué,58084010.0,12.0,7.0
NEUQUEN,Ñorquín,Copahue,58084020.0,2.0,12.0
NEUQUEN,Ñorquín,Copahue,58084020.0,4.0,10.0
NEUQUEN,Ñorquín,El Cholar,58084030.0,0.5,1.0
NEUQUEN,Ñorquín,El Cholar,58084030.0,1.0,11.0
NEUQUEN,Ñorquín,El Cholar,58084030.0,3.0,3.0
NEUQUEN,Ñorquín,El Cholar,58084030.0,10.0,112.0
NEUQUEN,Ñorquín,El Huecú,58084040.0,0.5,1.0
NEUQUEN,Ñorquín,El Huecú,58084040.0,0.512,2.0
NEUQUEN,Ñorquín,El Huecú,58084040.0,1.0,49.0
NEUQUEN,Ñorquín,El Huecú,58084040.0,2.0,10.0
NEUQUEN,Ñorquín,El Huecú,58084040.0,10.0,177.0
NEUQUEN,Ñorquín,Taquimilán,58084050.0,10.0,44.0
NEUQUEN,Pehuenches,Barrancas,58091010.0,5.0,108.0
NEUQUEN,Pehuenches,Buta Ranquil,58091020.0,0.5,2.0
NEUQUEN,Pehuenches,Buta Ranquil,58091020.0,0.512,1.0
NEUQUEN,Pehuenches,Rincón de los Sauces,58091040.0,0.5,3.0
NEUQUEN,Pehuenches,Rincón de los Sauces,58091040.0,0.512,3.0
NEUQUEN,Pehuenches,Rincón de los Sauces,58091040.0,2.0,30.0
NEUQUEN,Pehuenches,Rincón de los Sauces,58091040.0,3.0,849.0
NEUQUEN,Pehuenches,Rincón de los Sauces,58091040.0,3.5,64.0
NEUQUEN,Pehuenches,Rincón de los Sauces,58091040.0,4.0,29.0
NEUQUEN,Pehuenches,Rincón de los Sauces,58091040.0,6.0,66.0
NEUQUEN,Pehuenches,Rincón de los Sauces,58091040.0,8.0,216.0
NEUQUEN,Pehuenches,Rincón de los Sauces,58091040.0,10.0,10.0
NEUQUEN,Pehuenches,Rincón de los Sauces,58091040.0,15.0,463.0
NEUQUEN,Pehuenches,Rincón de los Sauces,58091040.0,20.0,5.0
NEUQUEN,Pehuenches,Rincón de los Sauces,58091040.0,40.0,1.0
NEUQUEN,Picún Leufú,Picún Leufú,58098020.0,0.0,0.0
NEUQUEN,Picún Leufú,Picún Leufú,58098020.0,0.5,1.0
NEUQUEN,Picún Leufú,Picún Leufú,58098020.0,1.0,1.0
NEUQUEN,Picún Leufú,Picún Leufú,58098020.0,3.0,1.0
NEUQUEN,Picunches,Bajada del Agrio,58105010.0,0.0,0.0
NEUQUEN,Picunches,Las Lajas,58105030.0,0.0,0.0
NEUQUEN,Picunches,Las Lajas,58105030.0,0.256,1.0
NEUQUEN,Picunches,Las Lajas,58105030.0,0.512,1.0
NEUQUEN,Zapala,Los Catutos,58112010.0,1.0,1.0
NEUQUEN,Zapala,Los Catutos,58112010.0,2.0,26.0
NEUQUEN,Zapala,Mariano Moreno,58112020.0,0.5,1.0
NEUQUEN,Zapala,Mariano Moreno,58112020.0,0.512,1.0
NEUQUEN,Zapala,Mariano Moreno,58112020.0,1.0,1.0
NEUQUEN,Zapala,Mariano Moreno,58112020.0,3.0,18.0
NEUQUEN,Zapala,Mariano Moreno,58112020.0,5.0,62.0
NEUQUEN,Zapala,Zapala,58112040.0,0.0,741.0
NEUQUEN,Zapala,Zapala,58112040.0,0.5,1.0
NEUQUEN,Zapala,Zapala,58112040.0,0.75,44.0
NEUQUEN,Zapala,Zapala,58112040.0,1.0,19.0
NEUQUEN,Zapala,Zapala,58112040.0,2.0,126.0
NEUQUEN,Zapala,Zapala,58112040.0,3.0,359.0
NEUQUEN,Zapala,Zapala,58112040.0,3.5,1354.0
NEUQUEN,Zapala,Zapala,58112040.0,5.0,60.0
NEUQUEN,Zapala,Zapala,58112040.0,6.0,367.0
NEUQUEN,Zapala,Zapala,58112040.0,8.0,1258.0
NEUQUEN,Zapala,Zapala,58112040.0,10.0,1200.0
NEUQUEN,Zapala,Zapala,58112040.0,12.0,2.0
NEUQUEN,Zapala,Zapala,58112040.0,15.0,765.0
NEUQUEN,Zapala,Zapala,58112040.0,20.0,9.0
NEUQUEN,Zapala,Zapala,58112040.0,30.0,461.0
NEUQUEN,Zapala,Zapala,58112040.0,100.0,46.0
RIO NEGRO,25 de Mayo,Aguada de Guerra,62091010.0,2.0,12.0
RIO NEGRO,25 de Mayo,Aguada de Guerra,62091010.0,4.0,38.0
RIO NEGRO,25 de Mayo,Aguada de Guerra,62091010.0,6.0,2.0
RIO NEGRO,25 de Mayo,Aguada de Guerra,62091010.0,8.0,1.0
RIO NEGRO,25 de Mayo,Aguada de Guerra,62091010.0,10.0,8.0
RIO NEGRO,25 de Mayo,Clemente Onelli,62091020.0,60.0,30.0
RIO NEGRO,25 de Mayo,Colan Conhue,62091030.0,0.512,1.0
RIO NEGRO,25 de Mayo,Colan Conhue,62091030.0,2.0,1.0
RIO NEGRO,25 de Mayo,El Caín,62091040.0,2.0,4.0
RIO NEGRO,25 de Mayo,El Caín,62091040.0,4.0,38.0
RIO NEGRO,25 de Mayo,El Caín,62091040.0,6.0,27.0
RIO NEGRO,25 de Mayo,Ingeniero Jacobacci,62091050.0,0.512,1.0
RIO NEGRO,25 de Mayo,Ingeniero Jacobacci,62091050.0,2.0,5.0
RIO NEGRO,25 de Mayo,Ingeniero Jacobacci,62091050.0,3.0,1.0
RIO NEGRO,25 de Mayo,Ingeniero Jacobacci,62091050.0,3.5,32.0
RIO NEGRO,25 de Mayo,Ingeniero Jacobacci,62091050.0,8.0,376.0
RIO NEGRO,25 de Mayo,Ingeniero Jacobacci,62091050.0,15.0,230.0
RIO NEGRO,25 de Mayo,Ingeniero Jacobacci,62091050.0,50.0,797.0
RIO NEGRO,25 de Mayo,Los Menucos,62091060.0,0.5,1.0
RIO NEGRO,25 de Mayo,Los Menucos,62091060.0,0.512,1.0
RIO NEGRO,25 de Mayo,Los Menucos,62091060.0,10.0,21.0
RIO NEGRO,25 de Mayo,Los Menucos,62091060.0,20.0,30.0
RIO NEGRO,25 de Mayo,Maquinchao,62091070.0,0.5,2.0
RIO NEGRO,25 de Mayo,Maquinchao,62091070.0,0.512,1.0
RIO NEGRO,25 de Mayo,Maquinchao,62091070.0,1.0,1.0
RIO NEGRO,25 de Mayo,Maquinchao,62091070.0,4.0,400.0
RIO NEGRO,25 de Mayo,Maquinchao,62091070.0,5.0,251.0
RIO NEGRO,25 de Mayo,Maquinchao,62091070.0,6.0,39.0
RIO NEGRO,25 de Mayo,Maquinchao,62091070.0,8.0,4.0
RIO NEGRO,25 de Mayo,Maquinchao,62091070.0,10.0,286.0
RIO NEGRO,25 de Mayo,Maquinchao,62091070.0,15.0,2.0
RIO NEGRO,25 de Mayo,Maquinchao,62091070.0,25.0,3.0
RIO NEGRO,25 de Mayo,Maquinchao,62091070.0,50.0,2.0
RIO NEGRO,25 de Mayo,Maquinchao,62091070.0,500.0,4.0
RIO NEGRO,25 de Mayo,Pilquiniyeu,62091090.0,2.0,1.0
RIO NEGRO,25 de Mayo,Pilquiniyeu,62091090.0,4.0,15.0
RIO NEGRO,9 de Julio,Comicó,62049010.0,2.0,2.0
RIO NEGRO,9 de Julio,Cona Niyeu,62049020.0,2.0,2.0
RIO NEGRO,9 de Julio,Ministro Ramos Mexía,62049030.0,0.512,1.0
RIO NEGRO,9 de Julio,Ministro Ramos Mexía,62049030.0,1.0,90.0
RIO NEGRO,9 de Julio,Ministro Ramos Mexía,62049030.0,3.0,6.0
RIO NEGRO,9 de Julio,Ministro Ramos Mexía,62049030.0,10.0,60.0
RIO NEGRO,9 de Julio,Prahuaniyeu,62049040.0,2.0,1.0
RIO NEGRO,9 de Julio,Sierra Colorada,62049050.0,0.512,1.0
RIO NEGRO,9 de Julio,Sierra Colorada,62049050.0,10.0,40.0
RIO NEGRO,9 de Julio,Sierra Colorada,62049050.0,120.0,7.0
RIO NEGRO,9 de Julio,Treneta,62049060.0,2.0,2.0
RIO NEGRO,9 de Julio,Yaminué,62049070.0,2.0,2.0
RIO NEGRO,Adolfo Alsina,El Cóndor,62007020.0,3.0,214.0
RIO NEGRO,Adolfo Alsina,El Cóndor,62007020.0,5.0,6.0
RIO NEGRO,Adolfo Alsina,El Cóndor,62007020.0,8.0,409.0
RIO NEGRO,Adolfo Alsina,Guardia Mitre,62007040.0,0.512,2.0
RIO NEGRO,Adolfo Alsina,Guardia Mitre,62007040.0,8.0,150.0
RIO NEGRO,Adolfo Alsina,Guardia Mitre,62007040.0,15.0,67.0
RIO NEGRO,Adolfo Alsina,San Javier,62007080.0,0.512,1.0
RIO NEGRO,Adolfo Alsina,San Javier,62007080.0,10.0,330.0
RIO NEGRO,Adolfo Alsina,Viedma,62007090.0,0.0,5.0
RIO NEGRO,Adolfo Alsina,Viedma,62007090.0,0.5,6.0
RIO NEGRO,Adolfo Alsina,Viedma,62007090.0,0.75,64.0
RIO NEGRO,Adolfo Alsina,Viedma,62007090.0,3.0,1.0
RIO NEGRO,Adolfo Alsina,Viedma,62007090.0,3.5,984.0
RIO NEGRO,Adolfo Alsina,Viedma,62007090.0,5.0,3.0
RIO NEGRO,Adolfo Alsina,Viedma,62007090.0,6.0,2.0
RIO NEGRO,Adolfo Alsina,Viedma,62007090.0,8.0,881.0
RIO NEGRO,Adolfo Alsina,Viedma,62007090.0,9.0,2.0
RIO NEGRO,Adolfo Alsina,Viedma,62007090.0,10.0,1.0
RIO NEGRO,Adolfo Alsina,Viedma,62007090.0,12.0,38.0
RIO NEGRO,Adolfo Alsina,Viedma,62007090.0,15.0,701.0
RIO NEGRO,Adolfo Alsina,Viedma,62007090.0,20.0,2675.0
RIO NEGRO,Adolfo Alsina,Viedma,62007090.0,30.0,10696.0
RIO NEGRO,Adolfo Alsina,Viedma,62007090.0,900.0,110.0
RIO NEGRO,Avellaneda,Chimpay,62014030.0,0.512,2.0
RIO NEGRO,Avellaneda,Chimpay,62014030.0,2.0,1.0
RIO NEGRO,Avellaneda,Chimpay,62014030.0,10.0,2.0
RIO NEGRO,Avellaneda,Chimpay,62014030.0,20.0,2.0
RIO NEGRO,Avellaneda,Chimpay,62014030.0,25.0,1.0
RIO NEGRO,Avellaneda,Chimpay,62014030.0,30.0,1.0
RIO NEGRO,Avellaneda,Chimpay,62014030.0,50.0,6.0
RIO NEGRO,Avellaneda,Chimpay,62014030.0,80.0,1.0
RIO NEGRO,Avellaneda,Chimpay,62014030.0,150.0,1.0
RIO NEGRO,Avellaneda,Choele Choel,62014040.0,0.0,1.0
RIO NEGRO,Avellaneda,Choele Choel,62014040.0,0.512,1.0
RIO NEGRO,Avellaneda,Choele Choel,62014040.0,0.75,7.0
RIO NEGRO,Avellaneda,Choele Choel,62014040.0,3.5,37.0
RIO NEGRO,Avellaneda,Choele Choel,62014040.0,5.0,1.0
RIO NEGRO,Avellaneda,Choele Choel,62014040.0,8.0,107.0
RIO NEGRO,Avellaneda,Choele Choel,62014040.0,10.0,8.0
RIO NEGRO,Avellaneda,Choele Choel,62014040.0,15.0,341.0
RIO NEGRO,Avellaneda,Choele Choel,62014040.0,20.0,13.0
RIO NEGRO,Avellaneda,Choele Choel,62014040.0,25.0,1536.0
RIO NEGRO,Avellaneda,Choele Choel,62014040.0,30.0,1.0
RIO NEGRO,Avellaneda,Choele Choel,62014040.0,40.0,1.0
RIO NEGRO,Avellaneda,Choele Choel,62014040.0,50.0,238.0
RIO NEGRO,Avellaneda,Choele Choel,62014040.0,80.0,33.0
RIO NEGRO,Avellaneda,Choele Choel,62014040.0,200.0,20.0
RIO NEGRO,Avellaneda,Choele Choel,62014040.0,500.0,2.0
RIO NEGRO,Avellaneda,Coronel Belisle,62014050.0,0.512,4.0
RIO NEGRO,Avellaneda,Coronel Belisle,62014050.0,10.0,1.0
RIO NEGRO,Avellaneda,Coronel Belisle,62014050.0,15.0,1.0
RIO NEGRO,Avellaneda,Coronel Belisle,62014050.0,20.0,2.0
RIO NEGRO,Avellaneda,Coronel Belisle,62014050.0,25.0,216.0
RIO NEGRO,Avellaneda,Coronel Belisle,62014050.0,50.0,51.0
RIO NEGRO,Avellaneda,Coronel Belisle,62014050.0,80.0,2.0
RIO NEGRO,Avellaneda,Darwin,62014060.0,0.512,1.0
RIO NEGRO,Avellaneda,Darwin,62014060.0,10.0,4.0
RIO NEGRO,Avellaneda,Darwin,62014060.0,25.0,141.0
RIO NEGRO,Avellaneda,Darwin,62014060.0,50.0,33.0
RIO NEGRO,Avellaneda,Darwin,62014060.0,80.0,2.0
RIO NEGRO,Avellaneda,Darwin,62014060.0,200.0,1.0
RIO NEGRO,Avellaneda,Lamarque,62014070.0,0.512,1.0
RIO NEGRO,Avellaneda,Lamarque,62014070.0,1.0,1.0
RIO NEGRO,Avellaneda,Lamarque,62014070.0,2.0,6.0
RIO NEGRO,Avellaneda,Lamarque,62014070.0,5.0,15.0
RIO NEGRO,Avellaneda,Lamarque,62014070.0,10.0,9.0
RIO NEGRO,Avellaneda,Lamarque,62014070.0,15.0,2.0
RIO NEGRO,Avellaneda,Lamarque,62014070.0,25.0,1714.0
RIO NEGRO,Avellaneda,Lamarque,62014070.0,35.0,1.0
RIO NEGRO,Avellaneda,Lamarque,62014070.0,40.0,1.0
RIO NEGRO,Avellaneda,Lamarque,62014070.0,50.0,155.0
RIO NEGRO,Avellaneda,Lamarque,62014070.0,80.0,5.0
RIO NEGRO,Avellaneda,Lamarque,62014070.0,100.0,1.0
RIO NEGRO,Avellaneda,Lamarque,62014070.0,200.0,2.0
RIO NEGRO,Avellaneda,Lamarque,62014070.0,500.0,1.0
RIO NEGRO,Avellaneda,Luis Beltrán,62014080.0,0.5,1.0
RIO NEGRO,Avellaneda,Luis Beltrán,62014080.0,0.512,1.0
RIO NEGRO,Avellaneda,Luis Beltrán,62014080.0,2.0,2.0
RIO NEGRO,Avellaneda,Luis Beltrán,62014080.0,5.0,34.0
RIO NEGRO,Avellaneda,Luis Beltrán,62014080.0,10.0,15.0
RIO NEGRO,Avellaneda,Luis Beltrán,62014080.0,15.0,2.0
RIO NEGRO,Avellaneda,Luis Beltrán,62014080.0,20.0,1.0
RIO NEGRO,Avellaneda,Luis Beltrán,62014080.0,25.0,1561.0
RIO NEGRO,Avellaneda,Luis Beltrán,62014080.0,35.0,1.0
RIO NEGRO,Avellaneda,Luis Beltrán,62014080.0,50.0,244.0
RIO NEGRO,Avellaneda,Luis Beltrán,62014080.0,80.0,11.0
RIO NEGRO,Avellaneda,Luis Beltrán,62014080.0,100.0,1.0
RIO NEGRO,Avellaneda,Luis Beltrán,62014080.0,200.0,1.0
RIO NEGRO,Avellaneda,Luis Beltrán,62014080.0,500.0,1.0
RIO NEGRO,Avellaneda,Pomona,62014090.0,0.512,1.0
RIO NEGRO,Avellaneda,Pomona,62014090.0,5.0,4.0
RIO NEGRO,Avellaneda,Pomona,62014090.0,10.0,2.0
RIO NEGRO,Avellaneda,Pomona,62014090.0,25.0,235.0
RIO NEGRO,Avellaneda,Pomona,62014090.0,50.0,21.0
RIO NEGRO,Avellaneda,Pomona,62014090.0,80.0,5.0
RIO NEGRO,Avellaneda,Pomona,62014090.0,200.0,1.0
RIO NEGRO,Bariloche,El Bolsón,62021030.0,0.512,2.0
RIO NEGRO,Bariloche,El Bolsón,62021030.0,2.0,42.0
RIO NEGRO,Bariloche,El Bolsón,62021030.0,4.0,17.0
RIO NEGRO,Bariloche,El Bolsón,62021030.0,6.0,2270.0
RIO NEGRO,Bariloche,El Bolsón,62021030.0,10.0,1428.0
RIO NEGRO,Bariloche,El Bolsón,62021030.0,12.0,99.0
RIO NEGRO,Bariloche,El Bolsón,62021030.0,20.0,200.0
RIO NEGRO,Bariloche,El Bolsón,62021030.0,25.0,1595.0
RIO NEGRO,Bariloche,El Bolsón,62021030.0,50.0,609.0
RIO NEGRO,Bariloche,El Bolsón,62021030.0,100.0,115.0
RIO NEGRO,Bariloche,El Bolsón,62021030.0,150.0,32.0
RIO NEGRO,Bariloche,El Foyel,62021040.0,0.512,1.0
RIO NEGRO,Bariloche,El Foyel,62021040.0,1.0,2.0
RIO NEGRO,Bariloche,Rio Villegas,62021050.0,2.0,6.0
RIO NEGRO,Bariloche,Rio Villegas,62021050.0,100.0,76.0
RIO NEGRO,Bariloche,San Carlos de Bariloche,62021060.0,0.0,15011.0
RIO NEGRO,Bariloche,San Carlos de Bariloche,62021060.0,0.5,9.0
RIO NEGRO,Bariloche,San Carlos de Bariloche,62021060.0,0.512,3.0
RIO NEGRO,Bariloche,San Carlos de Bariloche,62021060.0,0.75,261.0
RIO NEGRO,Bariloche,San Carlos de Bariloche,62021060.0,1.0,53.0
RIO NEGRO,Bariloche,San Carlos de Bariloche,62021060.0,2.0,3.0
RIO NEGRO,Bariloche,San Carlos de Bariloche,62021060.0,3.0,1028.0
RIO NEGRO,Bariloche,San Carlos de Bariloche,62021060.0,3.5,3397.0
RIO NEGRO,Bariloche,San Carlos de Bariloche,62021060.0,4.0,21.0
RIO NEGRO,Bariloche,San Carlos de Bariloche,62021060.0,5.0,29.0
RIO NEGRO,Bariloche,San Carlos de Bariloche,62021060.0,6.0,2326.0
RIO NEGRO,Bariloche,San Carlos de Bariloche,62021060.0,8.0,3429.0
RIO NEGRO,Bariloche,San Carlos de Bariloche,62021060.0,10.0,1266.0
RIO NEGRO,Bariloche,San Carlos de Bariloche,62021060.0,12.0,536.0
RIO NEGRO,Bariloche,San Carlos de Bariloche,62021060.0,15.0,3050.0
RIO NEGRO,Bariloche,San Carlos de Bariloche,62021060.0,20.0,2977.0
RIO NEGRO,Bariloche,San Carlos de Bariloche,62021060.0,25.0,122.0
RIO NEGRO,Bariloche,San Carlos de Bariloche,62021060.0,30.0,4646.0
RIO NEGRO,Bariloche,San Carlos de Bariloche,62021060.0,50.0,374.0
RIO NEGRO,Bariloche,San Carlos de Bariloche,62021060.0,90.0,10057.0
RIO NEGRO,Bariloche,San Carlos de Bariloche,62021060.0,100.0,60.0
RIO NEGRO,Bariloche,San Carlos de Bariloche,62021060.0,180.0,463.0
RIO NEGRO,Bariloche,San Carlos de Bariloche,62021060.0,250.0,306.0
RIO NEGRO,Bariloche,San Carlos de Bariloche,62021060.0,300.0,189.0
RIO NEGRO,Bariloche,San Carlos de Bariloche,62021060.0,330.0,115.0
RIO NEGRO,Bariloche,San Carlos de Bariloche,62021060.0,520.0,40.0
RIO NEGRO,Bariloche,San Carlos de Bariloche,62021060.0,540.0,89.0
RIO NEGRO,Bariloche,San Carlos de Bariloche,62021060.0,1000.0,2.0
RIO NEGRO,Bariloche,Villa Catedral,62021080.0,3.5,11.0
RIO NEGRO,Bariloche,Villa Catedral,62021080.0,8.0,25.0
RIO NEGRO,Bariloche,Villa Catedral,62021080.0,15.0,96.0
RIO NEGRO,Bariloche,Villa Catedral,62021080.0,30.0,2.0
RIO NEGRO,Bariloche,Villa Llao Llao,62021030.0,0.75,5.0
RIO NEGRO,Bariloche,Villa Llao Llao,62021030.0,3.5,40.0
RIO NEGRO,Bariloche,Villa Llao Llao,62021030.0,8.0,73.0
RIO NEGRO,Bariloche,Villa Llao Llao,62021030.0,15.0,104.0
RIO NEGRO,Bariloche,Villa Los Coihues,62021100.0,0.512,1.0
RIO NEGRO,Bariloche,Villa Mascardi,62021110.0,20.0,4.0
RIO NEGRO,Conesa,General Conesa,62028020.0,0.512,1.0
RIO NEGRO,Conesa,General Conesa,62028020.0,3.5,5.0
RIO NEGRO,Conesa,General Conesa,62028020.0,8.0,5.0
RIO NEGRO,Conesa,General Conesa,62028020.0,15.0,78.0
RIO NEGRO,Conesa,General Conesa,62028020.0,40.0,8.0
RIO NEGRO,El Cuy,Aguada Guzmán,62035010.0,2.0,2.0
RIO NEGRO,El Cuy,Cerro Policía,62035020.0,0.0,1.0
RIO NEGRO,El Cuy,El Cuy,62035030.0,0.0,1.0
RIO NEGRO,El Cuy,El Cuy,62035030.0,0.256,1.0
RIO NEGRO,El Cuy,El Cuy,62035030.0,0.75,2.0
RIO NEGRO,El Cuy,El Cuy,62035030.0,2.0,1.0
RIO NEGRO,El Cuy,El Cuy,62035030.0,3.5,20.0
RIO NEGRO,El Cuy,El Cuy,62035030.0,8.0,16.0
RIO NEGRO,El Cuy,El Cuy,62035030.0,15.0,24.0
RIO NEGRO,El Cuy,Las Perlas,62035040.0,0.512,1.0
RIO NEGRO,El Cuy,Las Perlas,62035040.0,4.0,10.0
RIO NEGRO,El Cuy,Las Perlas,62035040.0,8.0,60.0
RIO NEGRO,El Cuy,Las Perlas,62035040.0,10.0,74.0
RIO NEGRO,El Cuy,Las Perlas,62035040.0,12.0,188.0
RIO NEGRO,El Cuy,Las Perlas,62035040.0,50.0,20.0
RIO NEGRO,El Cuy,Mencué,62035050.0,2.0,2.0
RIO NEGRO,El Cuy,Naupa Huen,62035060.0,2.0,1.0
RIO NEGRO,El Cuy,Valle Azul,62035080.0,0.512,1.0
RIO NEGRO,El Cuy,Valle Azul,62035080.0,3.0,1.0
RIO NEGRO,El Cuy,Valle Azul,62035080.0,5.0,25.0
RIO NEGRO,El Cuy,Valle Azul,62035080.0,6.0,25.0
RIO NEGRO,General Roca,Allen,62042010.0,0.0,2.0
RIO NEGRO,General Roca,Allen,62042010.0,0.256,1.0
RIO NEGRO,General Roca,Allen,62042010.0,0.512,2.0
RIO NEGRO,General Roca,Allen,62042010.0,0.75,9.0
RIO NEGRO,General Roca,Allen,62042010.0,2.0,74.0
RIO NEGRO,General Roca,Allen,62042010.0,3.0,238.0
RIO NEGRO,General Roca,Allen,62042010.0,3.5,282.0
RIO NEGRO,General Roca,Allen,62042010.0,4.0,55.0
RIO NEGRO,General Roca,Allen,62042010.0,6.0,59.0
RIO NEGRO,General Roca,Allen,62042010.0,8.0,768.0
RIO NEGRO,General Roca,Allen,62042010.0,10.0,44.0
RIO NEGRO,General Roca,Allen,62042010.0,15.0,660.0
RIO NEGRO,General Roca,Allen,62042010.0,20.0,20.0
RIO NEGRO,General Roca,Allen,62042010.0,30.0,2.0
RIO NEGRO,General Roca,Barda del Medio,62042030.0,0.512,1.0
RIO NEGRO,General Roca,Barda del Medio,62042030.0,3.0,230.0
RIO NEGRO,General Roca,Barrio Destacamento,62042115.0,1.0,1.0
RIO NEGRO,General Roca,Barrio El Labrador,62042120.0,1.0,6.0
RIO NEGRO,General Roca,Barrio El Labrador,62042120.0,6.0,6.0
RIO NEGRO,General Roca,Barrio Guerrico,62042160.0,0.75,2.0
RIO NEGRO,General Roca,Barrio Guerrico,62042160.0,3.5,18.0
RIO NEGRO,General Roca,Barrio Guerrico,62042160.0,8.0,27.0
RIO NEGRO,General Roca,Barrio Guerrico,62042160.0,15.0,155.0
RIO NEGRO,General Roca,Barrio Guerrico,62042160.0,30.0,89.0
RIO NEGRO,General Roca,Catriel,62042360.0,0.512,2.0
RIO NEGRO,General Roca,Catriel,62042360.0,3.0,727.0
RIO NEGRO,General Roca,Catriel,62042360.0,6.0,1.0
RIO NEGRO,General Roca,Catriel,62042360.0,50.0,1954.0
RIO NEGRO,General Roca,Catriel,62042360.0,100.0,419.0
RIO NEGRO,General Roca,Cervantes,62042370.0,0.5,1.0
RIO NEGRO,General Roca,Cervantes,62042370.0,0.512,3.0
RIO NEGRO,General Roca,Cervantes,62042370.0,3.0,139.0
RIO NEGRO,General Roca,Cervantes,62042370.0,4.0,25.0
RIO NEGRO,General Roca,Cervantes,62042370.0,5.0,37.0
RIO NEGRO,General Roca,Cervantes,62042370.0,6.0,54.0
RIO NEGRO,General Roca,Cervantes,62042370.0,50.0,1.0
RIO NEGRO,General Roca,Chichinales,62042380.0,0.512,4.0
RIO NEGRO,General Roca,Chichinales,62042380.0,3.0,69.0
RIO NEGRO,General Roca,Chichinales,62042380.0,4.0,18.0
RIO NEGRO,General Roca,Chichinales,62042380.0,5.0,45.0
RIO NEGRO,General Roca,Chichinales,62042380.0,6.0,45.0
RIO NEGRO,General Roca,Chichinales,62042380.0,10.0,48.0
RIO NEGRO,General Roca,Chichinales,62042380.0,20.0,2.0
RIO NEGRO,General Roca,Cinco Saltos,62042390.0,0.512,1.0
RIO NEGRO,General Roca,Cinco Saltos,62042390.0,0.75,4.0
RIO NEGRO,General Roca,Cinco Saltos,62042390.0,2.0,55.0
RIO NEGRO,General Roca,Cinco Saltos,62042390.0,3.0,373.0
RIO NEGRO,General Roca,Cinco Saltos,62042390.0,3.5,298.0
RIO NEGRO,General Roca,Cinco Saltos,62042390.0,4.0,208.0
RIO NEGRO,General Roca,Cinco Saltos,62042390.0,5.0,200.0
RIO NEGRO,General Roca,Cinco Saltos,62042390.0,6.0,465.0
RIO NEGRO,General Roca,Cinco Saltos,62042390.0,8.0,721.0
RIO NEGRO,General Roca,Cinco Saltos,62042390.0,10.0,117.0
RIO NEGRO,General Roca,Cinco Saltos,62042390.0,11.0,18.0
